,lat,long,date,fire_bool
55984,48.185,-119.965,2014-07-17,t
55985,48.185,-119.965,2014-07-17,t
55986,48.185,-119.965,2014-07-17,t
55993,48.19,-120.022,2014-07-17,t
55994,48.19,-120.022,2014-07-17,t
55995,48.191,-120.063,2014-07-17,t
55996,48.191,-120.063,2014-07-17,t
55997,48.191,-120.063,2014-07-17,t
56002,48.195,-120.09,2014-07-17,t
56003,48.195,-120.09,2014-07-17,t
56004,48.195,-120.09,2014-07-17,t
56005,48.195,-120.033,2014-07-17,t
56006,48.195,-120.033,2014-07-17,t
56007,48.195,-120.033,2014-07-17,t
56012,48.196,-119.976,2014-07-17,t
56014,48.196,-119.976,2014-07-17,t
56015,48.196,-119.976,2014-07-17,t
56048,48.2,-120.06,2014-07-17,t
56049,48.2,-120.06,2014-07-17,t
56050,48.2,-120.06,2014-07-17,t
56062,48.205,-119.995,2014-07-17,t
56063,48.205,-119.995,2014-07-17,t
56064,48.205,-119.995,2014-07-17,t
56065,48.205,-119.973,2014-07-17,f
56066,48.205,-119.973,2014-07-17,f
56067,48.205,-119.973,2014-07-17,f
56077,48.207,-119.986,2014-07-17,t
56078,48.207,-119.986,2014-07-17,t
56079,48.207,-119.986,2014-07-17,t
56085,48.209,-120.057,2014-07-17,t
56086,48.209,-120.057,2014-07-17,t
56087,48.209,-120.057,2014-07-17,t
56094,48.211,-120.048,2014-07-17,t
56095,48.211,-120.048,2014-07-17,t
56111,48.215,-120.004,2014-07-17,f
56112,48.215,-120.004,2014-07-17,f
56125,48.217,-120.164,2014-07-17,t
56126,48.217,-120.164,2014-07-17,t
56127,48.217,-120.164,2014-07-17,t
56131,48.22,-120.067,2014-07-17,t
56132,48.22,-120.067,2014-07-17,t
56133,48.22,-120.067,2014-07-17,t
56144,48.226,-120.058,2014-07-17,f
56145,48.226,-120.058,2014-07-17,f
56146,48.226,-120.058,2014-07-17,f
56158,48.231,-120.195,2014-07-17,f
56159,48.231,-120.195,2014-07-17,f
56424,48.335,-120.606,2014-07-17,f
56425,48.335,-120.606,2014-07-17,f
56427,48.337,-120.586,2014-07-17,f
56428,48.337,-120.586,2014-07-17,f
56442,48.357,-120.634,2014-07-17,f
56443,48.357,-120.634,2014-07-17,f
56467,48.388,-120.011,2014-07-17,t
56470,48.395,-120.023,2014-07-17,t
56471,48.395,-120.023,2014-07-17,t
56476,48.398,-119.982,2014-07-17,t
56477,48.398,-119.982,2014-07-17,t
56479,48.401,-120.093,2014-07-17,f
56480,48.401,-120.093,2014-07-17,f
56481,48.401,-119.937,2014-07-17,f
56503,48.417,-119.992,2014-07-17,t
56504,48.417,-119.992,2014-07-17,t
56505,48.418,-120.034,2014-07-17,t
56506,48.418,-120.034,2014-07-17,t
56507,48.418,-120.034,2014-07-17,t
56512,48.419,-120.008,2014-07-17,t
56525,48.425,-120.076,2014-07-17,t
56526,48.425,-120.076,2014-07-17,t
56527,48.425,-120.076,2014-07-17,t
56536,48.432,-120.058,2014-07-17,t
56537,48.432,-120.058,2014-07-17,t
56538,48.432,-120.058,2014-07-17,t
56541,48.433,-120.046,2014-07-17,t
56542,48.433,-120.046,2014-07-17,t
56551,48.436,-120.037,2014-07-17,t
56552,48.436,-120.028,2014-07-17,t
56553,48.436,-120.028,2014-07-17,t
56554,48.436,-120.028,2014-07-17,t
56556,48.438,-120.014,2014-07-17,t
56557,48.438,-120.014,2014-07-17,t
56565,48.444,-120.085,2014-07-17,t
56566,48.444,-120.085,2014-07-17,t
56567,48.444,-120.033,2014-07-17,t
56568,48.444,-120.033,2014-07-17,t
56569,48.444,-120.033,2014-07-17,t
56595,48.458,-120.052,2014-07-17,t
56602,48.467,-120.11,2014-07-17,f
56603,48.467,-120.11,2014-07-17,f
56604,48.467,-120.11,2014-07-17,f
56605,48.467,-120.103,2014-07-17,t
56606,48.467,-120.103,2014-07-17,t
56607,48.467,-120.103,2014-07-17,t
56612,48.472,-120.065,2014-07-17,t
56613,48.472,-120.065,2014-07-17,t
56614,48.472,-120.065,2014-07-17,t
56615,48.474,-120.05,2014-07-17,t
57125,49.433,-119.785,2014-07-17,f
57126,49.433,-119.785,2014-07-17,f
57127,49.433,-119.785,2014-07-17,f
58061,27.578,-82.253,2014-07-17,f
59286,29.822,-93.578,2014-07-17,f
59287,29.822,-93.578,2014-07-17,f
59288,29.822,-93.578,2014-07-17,f
59320,29.837,-93.602,2014-07-17,f
59321,29.837,-93.602,2014-07-17,f
59322,29.837,-93.602,2014-07-17,f
59331,29.843,-93.561,2014-07-17,f
59332,29.843,-93.561,2014-07-17,f
59333,29.843,-93.561,2014-07-17,f
59341,29.847,-93.593,2014-07-17,f
59342,29.847,-93.593,2014-07-17,f
59343,29.847,-93.593,2014-07-17,f
63503,31.702,-84.818,2014-07-17,f
66639,33.033,-84.961,2014-07-17,f
66640,33.033,-84.961,2014-07-17,f
68029,33.619,-105.549,2014-07-17,f
68030,33.619,-105.549,2014-07-17,f
68046,33.629,-105.533,2014-07-17,f
68047,33.629,-105.533,2014-07-17,f
68559,33.945,-105.854,2014-07-17,f
68560,33.945,-105.854,2014-07-17,f
69088,34.261,-111.196,2014-07-17,f
69089,34.261,-111.196,2014-07-17,f
72667,36.662,-80.921,2014-07-17,f
72790,36.728,-79.878,2014-07-17,f
72791,36.728,-79.878,2014-07-17,f
76354,39.106,-119.797,2014-07-17,t
76355,39.106,-119.797,2014-07-17,t
76356,39.106,-119.797,2014-07-17,t
78060,41.004,-78.367,2014-07-17,f
80668,43.117,-118.211,2014-07-17,t
80669,43.117,-118.211,2014-07-17,t
80670,43.117,-118.211,2014-07-17,t
80710,43.154,-118.283,2014-07-17,f
80711,43.154,-118.283,2014-07-17,f
80712,43.154,-118.283,2014-07-17,f
80724,43.173,-118.199,2014-07-17,f
80726,43.177,-118.198,2014-07-17,f
80727,43.179,-118.2,2014-07-17,f
80728,43.179,-118.2,2014-07-17,f
80729,43.179,-118.2,2014-07-17,f
80763,43.215,-118.016,2014-07-17,f
80764,43.215,-118.016,2014-07-17,f
80822,43.257,-117.952,2014-07-17,f
80830,43.262,-117.962,2014-07-17,f
80831,43.262,-117.962,2014-07-17,f
80881,43.281,-118.011,2014-07-17,f
80911,43.322,-118.341,2014-07-17,f
80930,43.354,-118.264,2014-07-17,f
80937,43.358,-118.25,2014-07-17,f
80940,43.366,-118.178,2014-07-17,f
80941,43.367,-118.078,2014-07-17,f
80942,43.37,-118.263,2014-07-17,f
80943,43.377,-118.17,2014-07-17,f
80944,43.377,-118.102,2014-07-17,f
80945,43.377,-118.102,2014-07-17,f
80946,43.379,-118.268,2014-07-17,f
80947,43.379,-118.08,2014-07-17,f
80951,43.381,-118.054,2014-07-17,f
80952,43.381,-118.054,2014-07-17,f
80953,43.382,-118.175,2014-07-17,f
80954,43.385,-118.224,2014-07-17,f
80958,43.392,-118.217,2014-07-17,f
80959,43.392,-118.217,2014-07-17,f
80963,43.401,-118.395,2014-07-17,f
80964,43.401,-118.395,2014-07-17,f
80965,43.401,-118.395,2014-07-17,f
80970,43.403,-118.082,2014-07-17,f
80971,43.403,-118.082,2014-07-17,f
80973,43.406,-118.196,2014-07-17,f
80974,43.406,-118.196,2014-07-17,f
80975,43.406,-118.135,2014-07-17,f
80978,43.41,-118.15,2014-07-17,f
80979,43.41,-118.15,2014-07-17,f
80990,43.419,-118.402,2014-07-17,t
80991,43.419,-118.402,2014-07-17,t
80992,43.419,-118.402,2014-07-17,t
81002,43.438,-118.406,2014-07-17,t
81003,43.438,-118.406,2014-07-17,t
81004,43.438,-118.406,2014-07-17,t
81045,43.488,-118.383,2014-07-17,t
81046,43.488,-118.383,2014-07-17,t
81070,43.512,-118.387,2014-07-17,t
81285,44.0,-115.919,2014-07-17,f
81293,44.004,-115.877,2014-07-17,t
81302,44.01,-115.905,2014-07-17,t
81303,44.01,-115.905,2014-07-17,t
81304,44.01,-115.905,2014-07-17,t
81318,44.023,-115.884,2014-07-17,t
81319,44.023,-115.884,2014-07-17,t
81320,44.023,-115.884,2014-07-17,t
81321,44.026,-115.916,2014-07-17,t
81322,44.026,-115.916,2014-07-17,t
81775,44.489,-120.353,2014-07-17,t
81776,44.489,-120.353,2014-07-17,t
81777,44.489,-120.353,2014-07-17,t
81781,44.498,-120.35,2014-07-17,f
81782,44.498,-120.35,2014-07-17,f
81783,44.498,-120.35,2014-07-17,f
81793,44.5,-120.354,2014-07-17,f
81794,44.5,-120.354,2014-07-17,f
81795,44.5,-120.354,2014-07-17,f
81798,44.504,-120.396,2014-07-17,f
81799,44.504,-120.396,2014-07-17,f
81800,44.504,-120.396,2014-07-17,f
81801,44.505,-120.39,2014-07-17,t
81802,44.505,-120.39,2014-07-17,t
81803,44.505,-120.39,2014-07-17,t
81821,44.518,-120.384,2014-07-17,t
81822,44.518,-120.384,2014-07-17,t
81828,44.524,-120.386,2014-07-17,t
81845,44.532,-120.38,2014-07-17,t
81846,44.532,-120.38,2014-07-17,t
81847,44.532,-120.38,2014-07-17,t
81848,44.535,-120.375,2014-07-17,t
81849,44.535,-120.375,2014-07-17,t
81850,44.535,-120.375,2014-07-17,t
81861,44.538,-121.605,2014-07-17,t
81862,44.538,-121.605,2014-07-17,t
81885,44.579,-121.584,2014-07-17,f
81886,44.579,-121.584,2014-07-17,f
81887,44.579,-121.584,2014-07-17,f
81891,44.581,-121.589,2014-07-17,f
81892,44.581,-121.589,2014-07-17,f
81914,44.633,-121.686,2014-07-17,f
81915,44.633,-121.686,2014-07-17,f
81927,44.637,-121.711,2014-07-17,t
81928,44.637,-121.711,2014-07-17,t
81929,44.637,-121.711,2014-07-17,t
81935,44.64,-121.753,2014-07-17,f
81936,44.641,-121.737,2014-07-17,t
81945,44.646,-121.709,2014-07-17,t
81946,44.646,-121.709,2014-07-17,t
81947,44.646,-121.709,2014-07-17,t
81957,44.65,-121.7,2014-07-17,t
81958,44.65,-121.7,2014-07-17,t
81959,44.65,-121.7,2014-07-17,t
81980,44.713,-117.695,2014-07-17,t
81981,44.713,-117.695,2014-07-17,t
81990,44.721,-117.707,2014-07-17,t
81999,44.731,-120.62,2014-07-17,f
82000,44.731,-120.62,2014-07-17,f
82003,44.737,-120.563,2014-07-17,f
82004,44.738,-120.608,2014-07-17,f
82005,44.738,-120.594,2014-07-17,f
82006,44.74,-120.569,2014-07-17,f
82007,44.74,-120.569,2014-07-17,f
82011,44.751,-120.572,2014-07-17,f
82012,44.751,-120.572,2014-07-17,f
82040,44.791,-120.383,2014-07-17,f
82041,44.791,-120.383,2014-07-17,f
82042,44.791,-120.383,2014-07-17,f
82052,44.814,-120.246,2014-07-17,f
82053,44.814,-120.246,2014-07-17,f
82054,44.821,-120.353,2014-07-17,f
82059,44.827,-120.34,2014-07-17,f
82060,44.827,-120.34,2014-07-17,f
82070,44.848,-120.887,2014-07-17,f
82071,44.848,-120.887,2014-07-17,f
82072,44.848,-120.887,2014-07-17,f
82090,44.866,-120.887,2014-07-17,f
82091,44.866,-120.887,2014-07-17,f
82169,44.931,-121.735,2014-07-17,f
82170,44.931,-121.735,2014-07-17,f
82178,44.934,-121.208,2014-07-17,f
82179,44.934,-121.208,2014-07-17,f
82183,44.935,-121.738,2014-07-17,f
82184,44.935,-121.208,2014-07-17,f
82185,44.935,-121.208,2014-07-17,f
82186,44.935,-121.208,2014-07-17,f
82187,44.936,-120.872,2014-07-17,f
82188,44.936,-120.872,2014-07-17,f
82189,44.936,-119.516,2014-07-17,f
82190,44.936,-119.516,2014-07-17,f
82197,44.939,-119.528,2014-07-17,t
82207,44.943,-121.226,2014-07-17,f
82208,44.943,-121.226,2014-07-17,f
82209,44.945,-119.542,2014-07-17,t
82210,44.945,-119.542,2014-07-17,t
82214,44.948,-120.565,2014-07-17,f
82216,44.95,-119.561,2014-07-17,t
82217,44.95,-119.561,2014-07-17,t
82218,44.95,-119.561,2014-07-17,t
82220,44.954,-120.588,2014-07-17,f
82221,44.955,-121.199,2014-07-17,t
82230,44.957,-121.194,2014-07-17,t
82234,44.96,-121.161,2014-07-17,t
82235,44.962,-121.725,2014-07-17,f
82236,44.962,-121.725,2014-07-17,f
82242,44.966,-121.185,2014-07-17,t
82243,44.966,-121.185,2014-07-17,t
82247,44.97,-121.717,2014-07-17,f
82248,44.972,-121.712,2014-07-17,f
82254,44.981,-120.564,2014-07-17,f
82255,44.981,-120.564,2014-07-17,f
82256,44.981,-120.564,2014-07-17,f
82273,45.006,-120.595,2014-07-17,f
82274,45.006,-120.595,2014-07-17,f
82275,45.011,-121.157,2014-07-17,f
82277,45.014,-120.614,2014-07-17,f
82285,45.022,-121.165,2014-07-17,t
82301,45.044,-121.147,2014-07-17,t
82302,45.044,-121.147,2014-07-17,t
82303,45.044,-121.147,2014-07-17,t
82481,45.292,-117.299,2014-07-17,f
84036,47.651,-120.766,2014-07-17,f
84037,47.651,-120.766,2014-07-17,f
84061,47.66,-120.79,2014-07-17,t
84062,47.66,-120.79,2014-07-17,t
84117,47.675,-120.723,2014-07-17,f
84119,47.676,-120.741,2014-07-17,t
84208,47.707,-120.798,2014-07-17,t
84223,47.711,-120.802,2014-07-17,t
84241,47.718,-120.823,2014-07-17,t
84242,47.718,-120.823,2014-07-17,t
84243,47.718,-120.823,2014-07-17,t
84253,47.724,-120.819,2014-07-17,f
84385,47.973,-118.223,2014-07-17,f
84496,48.017,-120.601,2014-07-17,f
84497,48.017,-120.601,2014-07-17,f
84654,48.124,-119.996,2014-07-17,f
84655,48.124,-119.996,2014-07-17,f
84665,48.131,-119.909,2014-07-17,f
84666,48.131,-119.909,2014-07-17,f
84679,48.14,-119.981,2014-07-17,f
84680,48.14,-119.981,2014-07-17,f
84683,48.143,-119.912,2014-07-17,f
84695,48.149,-119.979,2014-07-17,t
84696,48.149,-119.979,2014-07-17,t
84707,48.154,-119.914,2014-07-17,f
84718,48.158,-119.917,2014-07-17,f
84731,48.163,-119.922,2014-07-17,f
84733,48.166,-120.037,2014-07-17,f
84734,48.166,-120.037,2014-07-17,f
84737,48.167,-119.961,2014-07-17,t
84738,48.167,-119.961,2014-07-17,t
84741,48.169,-119.985,2014-07-17,t
84742,48.169,-119.985,2014-07-17,t
84743,48.169,-119.985,2014-07-17,t
84749,48.173,-120.069,2014-07-17,t
84750,48.173,-120.069,2014-07-17,t
84752,48.173,-120.069,2014-07-17,t
84756,48.178,-120.042,2014-07-17,t
84766,48.183,-119.972,2014-07-17,t
84767,48.183,-119.972,2014-07-17,t
84775,48.188,-120.106,2014-07-17,f
84776,48.188,-120.106,2014-07-17,f
84777,48.188,-120.106,2014-07-17,f
84787,48.191,-120.155,2014-07-17,t
84788,48.191,-120.155,2014-07-17,t
84789,48.191,-120.007,2014-07-17,f
84790,48.191,-120.007,2014-07-17,f
84791,48.191,-120.007,2014-07-17,f
84793,48.192,-120.0,2014-07-17,t
84794,48.192,-120.0,2014-07-17,t
84805,48.198,-120.157,2014-07-17,t
84806,48.198,-120.157,2014-07-17,t
84807,48.198,-120.157,2014-07-17,t
84813,48.2,-120.045,2014-07-17,t
84814,48.2,-120.045,2014-07-17,t
84818,48.202,-120.13,2014-07-17,t
84819,48.202,-120.13,2014-07-17,t
84820,48.202,-120.13,2014-07-17,t
84821,48.202,-119.959,2014-07-17,f
84822,48.202,-119.959,2014-07-17,f
84823,48.202,-119.959,2014-07-17,f
84824,48.203,-120.002,2014-07-17,t
84861,48.213,-120.141,2014-07-17,t
84862,48.213,-120.141,2014-07-17,t
84863,48.213,-120.141,2014-07-17,t
84878,48.215,-120.155,2014-07-17,t
84879,48.215,-120.155,2014-07-17,t
84880,48.215,-120.155,2014-07-17,t
84881,48.215,-119.991,2014-07-17,f
84882,48.215,-119.991,2014-07-17,f
84883,48.215,-119.991,2014-07-17,f
84891,48.218,-120.063,2014-07-17,t
84892,48.218,-120.063,2014-07-17,t
84893,48.218,-120.063,2014-07-17,t
84920,48.225,-120.165,2014-07-17,t
84921,48.225,-120.165,2014-07-17,t
84931,48.228,-120.148,2014-07-17,t
84932,48.228,-120.148,2014-07-17,t
84938,48.229,-120.148,2014-07-17,t
84942,48.23,-120.134,2014-07-17,t
84943,48.23,-120.134,2014-07-17,t
84944,48.23,-120.134,2014-07-17,t
84968,48.234,-120.19,2014-07-17,f
84969,48.234,-120.19,2014-07-17,f
85222,48.343,-120.586,2014-07-17,f
85223,48.343,-120.586,2014-07-17,f
85224,48.343,-120.586,2014-07-17,f
85225,48.344,-120.627,2014-07-17,f
85226,48.344,-120.627,2014-07-17,f
85229,48.346,-120.606,2014-07-17,f
85230,48.346,-120.606,2014-07-17,f
85231,48.347,-120.583,2014-07-17,f
85232,48.347,-120.583,2014-07-17,f
85233,48.347,-120.583,2014-07-17,f
85234,48.348,-120.587,2014-07-17,f
85235,48.351,-120.602,2014-07-17,f
85236,48.351,-120.602,2014-07-17,f
85237,48.351,-120.602,2014-07-17,f
85259,48.374,-119.995,2014-07-17,f
85260,48.374,-119.995,2014-07-17,f
85261,48.375,-119.974,2014-07-17,t
85262,48.375,-119.974,2014-07-17,t
85276,48.383,-120.02,2014-07-17,f
85277,48.383,-120.02,2014-07-17,f
85284,48.387,-119.977,2014-07-17,t
85292,48.402,-119.937,2014-07-17,f
85294,48.403,-120.046,2014-07-17,t
85295,48.403,-120.046,2014-07-17,t
85296,48.403,-120.046,2014-07-17,t
85304,48.405,-120.011,2014-07-17,t
85305,48.405,-120.011,2014-07-17,t
85306,48.405,-120.011,2014-07-17,t
85309,48.406,-120.014,2014-07-17,t
85330,48.418,-119.97,2014-07-17,f
85331,48.418,-119.97,2014-07-17,f
85343,48.421,-120.059,2014-07-17,t
85344,48.421,-120.059,2014-07-17,t
85345,48.421,-120.059,2014-07-17,t
85353,48.423,-120.043,2014-07-17,t
85354,48.423,-120.043,2014-07-17,t
85355,48.423,-120.043,2014-07-17,t
85388,48.437,-120.037,2014-07-17,t
85391,48.439,-120.081,2014-07-17,t
85392,48.439,-120.081,2014-07-17,t
85393,48.439,-120.081,2014-07-17,t
85394,48.441,-120.064,2014-07-17,t
85395,48.441,-120.064,2014-07-17,t
85396,48.441,-120.064,2014-07-17,t
85397,48.441,-120.055,2014-07-17,t
85398,48.442,-120.014,2014-07-17,t
85402,48.443,-120.078,2014-07-17,t
85405,48.445,-120.082,2014-07-17,t
85406,48.445,-120.082,2014-07-17,t
85407,48.445,-120.082,2014-07-17,t
85419,48.449,-120.09,2014-07-17,t
85420,48.449,-120.09,2014-07-17,t
85421,48.449,-120.09,2014-07-17,t
85429,48.459,-120.092,2014-07-17,t
85430,48.459,-120.092,2014-07-17,t
85431,48.459,-120.092,2014-07-17,t
85441,48.466,-120.029,2014-07-17,t
85442,48.466,-120.029,2014-07-17,t
85443,48.466,-120.029,2014-07-17,t
85444,48.467,-120.047,2014-07-17,t
85445,48.467,-120.047,2014-07-17,t
85446,48.467,-120.047,2014-07-17,t
85450,48.469,-120.07,2014-07-17,t
85455,48.473,-120.05,2014-07-17,t
85456,48.473,-120.05,2014-07-17,t
85460,48.48,-120.082,2014-07-17,t
85461,48.48,-120.082,2014-07-17,t
85462,48.48,-120.082,2014-07-17,t
85897,49.302,-121.827,2014-07-17,f
85898,49.302,-121.827,2014-07-17,f
85922,49.382,-119.978,2014-07-17,f
85946,49.433,-119.803,2014-07-17,f
85947,49.433,-119.803,2014-07-17,f
85948,49.433,-119.803,2014-07-17,f
88006,29.84,-93.581,2014-07-17,f
88009,29.841,-93.571,2014-07-17,f
88010,29.841,-93.571,2014-07-17,f
88011,29.841,-93.571,2014-07-17,f
90402,31.005,-86.583,2014-07-17,f
92473,31.913,-83.314,2014-07-17,f
92474,31.913,-83.314,2014-07-17,f
93308,32.273,-85.645,2014-07-17,f
93596,32.393,-82.452,2014-07-17,f
93597,32.393,-82.452,2014-07-17,f
93629,32.403,-114.861,2014-07-17,f
95693,33.267,-110.848,2014-07-17,f
96567,33.606,-105.546,2014-07-17,f
96568,33.606,-105.546,2014-07-17,f
96607,33.619,-105.542,2014-07-17,f
96608,33.62,-105.535,2014-07-17,f
96609,33.62,-105.535,2014-07-17,f
96615,33.624,-105.525,2014-07-17,f
97192,33.98,-83.339,2014-07-17,f
99594,35.346,-80.835,2014-07-17,f
99595,35.346,-80.835,2014-07-17,f
100115,35.708,-83.517,2014-07-17,f
100289,35.832,-80.838,2014-07-17,f
100290,35.832,-80.838,2014-07-17,f
100520,35.963,-80.468,2014-07-17,f
100919,36.244,-83.212,2014-07-17,f
104760,38.837,-84.238,2014-07-17,f
105240,39.109,-119.814,2014-07-17,f
105241,39.109,-119.814,2014-07-17,f
105242,39.109,-119.814,2014-07-17,f
105602,39.399,-80.894,2014-07-17,f
106466,40.48,-122.759,2014-07-17,t
106467,40.48,-122.759,2014-07-17,t
107045,41.128,-75.896,2014-07-17,f
109657,43.123,-118.125,2014-07-17,f
109661,43.126,-118.162,2014-07-17,t
109662,43.126,-118.162,2014-07-17,t
109666,43.133,-118.144,2014-07-17,t
109667,43.133,-118.144,2014-07-17,t
109686,43.162,-118.3,2014-07-17,f
109717,43.177,-118.199,2014-07-17,f
109753,43.213,-118.039,2014-07-17,t
109764,43.224,-118.255,2014-07-17,t
109765,43.224,-118.255,2014-07-17,t
109766,43.224,-118.255,2014-07-17,t
109795,43.248,-117.983,2014-07-17,f
109814,43.26,-117.986,2014-07-17,f
109847,43.269,-117.959,2014-07-17,f
109863,43.271,-118.012,2014-07-17,f
109864,43.271,-118.012,2014-07-17,f
109868,43.272,-117.989,2014-07-17,f
109869,43.272,-117.989,2014-07-17,f
109870,43.273,-118.337,2014-07-17,t
109954,43.368,-118.219,2014-07-17,f
109955,43.37,-118.231,2014-07-17,f
109956,43.371,-118.133,2014-07-17,f
109957,43.373,-118.182,2014-07-17,f
109961,43.376,-118.088,2014-07-17,f
109962,43.377,-118.259,2014-07-17,f
109963,43.389,-118.105,2014-07-17,f
109976,43.399,-118.225,2014-07-17,f
109977,43.399,-118.225,2014-07-17,f
109978,43.4,-118.202,2014-07-17,f
109979,43.4,-118.202,2014-07-17,f
109989,43.409,-118.43,2014-07-17,f
109993,43.411,-118.403,2014-07-17,t
109995,43.411,-118.398,2014-07-17,t
109996,43.411,-118.398,2014-07-17,t
109997,43.411,-118.398,2014-07-17,t
109998,43.412,-117.966,2014-07-17,f
109999,43.412,-117.966,2014-07-17,f
110019,43.432,-118.412,2014-07-17,t
110026,43.439,-118.396,2014-07-17,t
110027,43.439,-118.396,2014-07-17,t
110028,43.439,-118.396,2014-07-17,t
110042,43.444,-118.413,2014-07-17,f
110048,43.452,-118.397,2014-07-17,t
110049,43.452,-118.397,2014-07-17,t
110050,43.452,-118.397,2014-07-17,t
110080,43.476,-118.38,2014-07-17,t
110116,43.523,-118.388,2014-07-17,t
110117,43.523,-118.388,2014-07-17,t
110335,43.919,-124.126,2014-07-17,f
110360,44.005,-115.943,2014-07-17,f
110361,44.005,-115.943,2014-07-17,f
110368,44.008,-115.925,2014-07-17,f
110369,44.008,-115.925,2014-07-17,f
110370,44.008,-115.925,2014-07-17,f
110374,44.01,-115.947,2014-07-17,f
110375,44.01,-115.947,2014-07-17,f
110382,44.014,-115.913,2014-07-17,t
110383,44.014,-115.913,2014-07-17,t
110384,44.014,-115.913,2014-07-17,t
110393,44.021,-115.911,2014-07-17,t
110394,44.021,-115.911,2014-07-17,t
110400,44.024,-115.948,2014-07-17,f
110401,44.024,-115.948,2014-07-17,f
110752,44.41,-120.298,2014-07-17,f
110753,44.41,-120.298,2014-07-17,f
110789,44.486,-120.38,2014-07-17,f
110790,44.486,-120.38,2014-07-17,f
110795,44.491,-120.352,2014-07-17,t
110805,44.5,-120.363,2014-07-17,t
110806,44.5,-120.363,2014-07-17,t
110807,44.5,-120.363,2014-07-17,t
110819,44.511,-120.342,2014-07-17,f
110820,44.511,-120.342,2014-07-17,f
110821,44.511,-120.342,2014-07-17,f
110829,44.515,-120.385,2014-07-17,t
110830,44.515,-120.385,2014-07-17,t
110831,44.515,-120.385,2014-07-17,t
110835,44.518,-120.358,2014-07-17,t
110836,44.518,-120.358,2014-07-17,t
110837,44.518,-120.358,2014-07-17,t
110838,44.52,-120.344,2014-07-17,t
110839,44.52,-120.344,2014-07-17,t
110840,44.52,-120.344,2014-07-17,t
110879,44.539,-121.616,2014-07-17,f
110880,44.539,-121.616,2014-07-17,f
110881,44.539,-121.616,2014-07-17,f
110896,44.55,-121.626,2014-07-17,f
110900,44.563,-121.569,2014-07-17,f
110901,44.564,-121.552,2014-07-17,f
110906,44.565,-121.579,2014-07-17,t
110907,44.565,-121.579,2014-07-17,t
110908,44.565,-121.579,2014-07-17,t
110912,44.568,-121.553,2014-07-17,f
110913,44.568,-121.553,2014-07-17,f
110922,44.576,-121.568,2014-07-17,f
110923,44.576,-121.568,2014-07-17,f
110924,44.576,-121.568,2014-07-17,f
110925,44.577,-121.571,2014-07-17,f
110926,44.577,-121.571,2014-07-17,f
110927,44.577,-121.571,2014-07-17,f
110951,44.609,-116.458,2014-07-17,f
110965,44.633,-121.761,2014-07-17,f
110966,44.633,-121.761,2014-07-17,f
110967,44.633,-121.761,2014-07-17,f
110982,44.642,-121.684,2014-07-17,f
110997,44.647,-121.725,2014-07-17,f
110998,44.647,-121.725,2014-07-17,f
110999,44.647,-121.725,2014-07-17,f
111048,44.721,-117.715,2014-07-17,t
111049,44.725,-120.579,2014-07-17,f
111050,44.725,-120.579,2014-07-17,f
111051,44.725,-117.697,2014-07-17,f
111052,44.725,-117.697,2014-07-17,f
111053,44.728,-120.542,2014-07-17,f
111054,44.728,-120.542,2014-07-17,f
111055,44.733,-120.622,2014-07-17,f
111056,44.735,-120.594,2014-07-17,f
111057,44.735,-120.594,2014-07-17,f
111058,44.735,-120.594,2014-07-17,f
111063,44.744,-120.602,2014-07-17,f
111064,44.744,-120.602,2014-07-17,f
111069,44.745,-120.572,2014-07-17,f
111072,44.748,-120.566,2014-07-17,f
111122,44.819,-120.323,2014-07-17,f
111127,44.823,-120.376,2014-07-17,f
111128,44.823,-120.376,2014-07-17,f
111133,44.84,-120.195,2014-07-17,f
111134,44.84,-120.195,2014-07-17,f
111137,44.846,-120.253,2014-07-17,f
111138,44.846,-120.253,2014-07-17,f
111150,44.864,-120.906,2014-07-17,f
111151,44.864,-120.905,2014-07-17,f
111152,44.867,-120.87,2014-07-17,f
111153,44.867,-120.87,2014-07-17,f
111274,44.932,-119.559,2014-07-17,t
111278,44.936,-121.191,2014-07-17,f
111279,44.936,-121.191,2014-07-17,f
111289,44.948,-121.175,2014-07-17,f
111298,44.951,-120.559,2014-07-17,f
111299,44.951,-120.559,2014-07-17,f
111300,44.951,-120.559,2014-07-17,f
111301,44.951,-119.547,2014-07-17,t
111302,44.951,-119.547,2014-07-17,t
111303,44.951,-119.547,2014-07-17,t
111304,44.952,-120.562,2014-07-17,f
111305,44.952,-120.562,2014-07-17,f
111306,44.952,-120.562,2014-07-17,f
111308,44.956,-120.586,2014-07-17,f
111309,44.956,-120.547,2014-07-17,f
111310,44.956,-120.547,2014-07-17,f
111312,44.957,-121.186,2014-07-17,t
111313,44.957,-121.186,2014-07-17,t
111314,44.957,-121.186,2014-07-17,t
111327,44.965,-121.696,2014-07-17,f
111337,44.969,-121.152,2014-07-17,t
111338,44.969,-121.152,2014-07-17,t
111339,44.971,-121.149,2014-07-17,t
111340,44.971,-121.149,2014-07-17,t
111341,44.971,-121.149,2014-07-17,t
111346,44.978,-120.55,2014-07-17,f
111347,44.978,-120.55,2014-07-17,f
111351,44.98,-121.161,2014-07-17,t
111352,44.98,-120.57,2014-07-17,f
111353,44.98,-120.57,2014-07-17,f
111354,44.98,-120.57,2014-07-17,f
111358,45.004,-120.613,2014-07-17,f
111359,45.004,-120.613,2014-07-17,f
111419,45.08,-121.157,2014-07-17,f
