,lat,long,date,fire_bool
114267,48.416,-120.05,2014-07-17,t
114268,48.416,-120.05,2014-07-17,t
114269,48.416,-120.021,2014-07-17,t
114270,48.416,-120.021,2014-07-17,t
114271,48.416,-120.021,2014-07-17,t
114275,48.421,-120.081,2014-07-17,t
114279,48.422,-120.081,2014-07-17,t
114297,48.441,-120.071,2014-07-17,t
114298,48.441,-120.071,2014-07-17,t
114299,48.441,-120.071,2014-07-17,t
114306,48.442,-120.049,2014-07-17,t
114307,48.442,-120.049,2014-07-17,t
114308,48.442,-120.049,2014-07-17,t
114310,48.445,-120.025,2014-07-17,t
114311,48.445,-120.025,2014-07-17,t
114312,48.445,-120.025,2014-07-17,t
114316,48.446,-120.022,2014-07-17,t
114317,48.446,-120.022,2014-07-17,t
114318,48.446,-120.022,2014-07-17,t
114327,48.448,-120.041,2014-07-17,t
114331,48.451,-120.073,2014-07-17,t
114332,48.451,-120.073,2014-07-17,t
114333,48.451,-120.073,2014-07-17,t
114343,48.461,-120.077,2014-07-17,t
114344,48.461,-120.077,2014-07-17,t
114345,48.461,-120.077,2014-07-17,t
114346,48.464,-120.046,2014-07-17,t
114347,48.464,-120.046,2014-07-17,t
114348,48.464,-120.046,2014-07-17,t
114350,48.469,-120.071,2014-07-17,t
114351,48.47,-120.08,2014-07-17,t
114352,48.47,-120.08,2014-07-17,t
114353,48.47,-120.08,2014-07-17,t
114357,48.482,-120.067,2014-07-17,t
114358,48.482,-120.067,2014-07-17,t
114359,48.482,-120.067,2014-07-17,t
134884,40.476,-122.859,2014-07-17,t
134885,40.476,-122.859,2014-07-17,t
137964,43.107,-118.21,2014-07-17,t
137965,43.107,-118.21,2014-07-17,t
137966,43.107,-118.21,2014-07-17,t
137976,43.128,-118.131,2014-07-17,t
137977,43.132,-118.26,2014-07-17,t
137978,43.132,-118.26,2014-07-17,t
137979,43.132,-118.26,2014-07-17,t
138025,43.189,-118.2,2014-07-17,t
138212,43.336,-118.251,2014-07-17,t
138213,43.336,-118.251,2014-07-17,t
138214,43.336,-118.251,2014-07-17,t
138255,43.394,-118.26,2014-07-17,t
138266,43.4,-118.411,2014-07-17,t
138267,43.4,-118.411,2014-07-17,t
138268,43.4,-118.411,2014-07-17,t
138292,43.417,-118.38,2014-07-17,t
138633,44.0,-115.911,2014-07-17,t
138636,44.006,-115.874,2014-07-17,t
138637,44.006,-115.874,2014-07-17,t
138638,44.006,-115.874,2014-07-17,t
138639,44.007,-115.913,2014-07-17,t
138640,44.007,-115.913,2014-07-17,t
138657,44.022,-115.92,2014-07-17,t
138658,44.022,-115.92,2014-07-17,t
138659,44.022,-115.92,2014-07-17,t
139113,44.49,-120.352,2014-07-17,t
139114,44.49,-120.352,2014-07-17,t
139137,44.506,-120.383,2014-07-17,t
139138,44.506,-120.383,2014-07-17,t
139139,44.506,-120.383,2014-07-17,t
139165,44.523,-120.383,2014-07-17,t
139166,44.523,-120.383,2014-07-17,t
139167,44.523,-120.383,2014-07-17,t
139183,44.527,-120.361,2014-07-17,t
139193,44.532,-120.349,2014-07-17,t
139194,44.532,-120.349,2014-07-17,t
139335,44.646,-121.72,2014-07-17,t
139512,44.924,-121.724,2014-07-17,t
139543,44.94,-119.559,2014-07-17,t
139544,44.94,-119.559,2014-07-17,t
139545,44.94,-119.559,2014-07-17,t
139563,44.946,-121.197,2014-07-17,t
139564,44.946,-121.197,2014-07-17,t
139565,44.946,-121.197,2014-07-17,t
139566,44.949,-121.216,2014-07-17,t
139580,44.96,-121.16,2014-07-17,t
139581,44.96,-121.16,2014-07-17,t
141480,47.678,-120.793,2014-07-17,t
141481,47.678,-120.793,2014-07-17,t
141482,47.678,-120.793,2014-07-17,t
141496,47.689,-120.779,2014-07-17,t
141497,47.689,-120.779,2014-07-17,t
141498,47.689,-120.779,2014-07-17,t
141510,47.696,-120.765,2014-07-17,t
141511,47.696,-120.765,2014-07-17,t
141512,47.696,-120.765,2014-07-17,t
141525,47.702,-120.815,2014-07-17,t
141526,47.702,-120.815,2014-07-17,t
141529,47.705,-120.814,2014-07-17,t
141530,47.705,-120.814,2014-07-17,t
141531,47.705,-120.814,2014-07-17,t
141533,47.707,-120.775,2014-07-17,t
141534,47.707,-120.775,2014-07-17,t
141535,47.707,-120.775,2014-07-17,t
142050,48.153,-120.005,2014-07-17,t
142051,48.153,-120.005,2014-07-17,t
142052,48.153,-120.005,2014-07-17,t
142062,48.158,-119.989,2014-07-17,t
142063,48.158,-119.989,2014-07-17,t
142066,48.159,-119.986,2014-07-17,t
142123,48.187,-120.071,2014-07-17,t
142124,48.187,-120.071,2014-07-17,t
142125,48.187,-120.071,2014-07-17,t
142126,48.187,-120.037,2014-07-17,t
142127,48.187,-120.037,2014-07-17,t
142128,48.187,-120.037,2014-07-17,t
142148,48.194,-120.025,2014-07-17,t
142149,48.194,-120.025,2014-07-17,t
142189,48.206,-120.044,2014-07-17,t
142190,48.206,-120.044,2014-07-17,t
142211,48.221,-120.137,2014-07-17,t
142212,48.221,-120.137,2014-07-17,t
142234,48.23,-120.131,2014-07-17,t
142235,48.23,-120.131,2014-07-17,t
142236,48.23,-120.131,2014-07-17,t
142249,48.235,-120.162,2014-07-17,t
142250,48.235,-120.162,2014-07-17,t
142251,48.235,-120.162,2014-07-17,t
142528,48.389,-120.017,2014-07-17,t
142529,48.389,-120.017,2014-07-17,t
142556,48.406,-120.015,2014-07-17,t
142567,48.409,-119.984,2014-07-17,t
142570,48.412,-120.051,2014-07-17,t
142571,48.412,-120.051,2014-07-17,t
142572,48.412,-120.051,2014-07-17,t
142585,48.427,-120.014,2014-07-17,t
142596,48.433,-120.084,2014-07-17,t
142597,48.433,-120.084,2014-07-17,t
142601,48.434,-120.029,2014-07-17,t
142602,48.434,-120.029,2014-07-17,t
142603,48.434,-120.029,2014-07-17,t
142619,48.441,-120.008,2014-07-17,t
142620,48.441,-120.007,2014-07-17,t
142621,48.443,-120.077,2014-07-17,t
142648,48.465,-120.033,2014-07-17,t
142649,48.465,-120.033,2014-07-17,t
142650,48.465,-120.033,2014-07-17,t
142654,48.469,-120.06,2014-07-17,t
142655,48.469,-120.06,2014-07-17,t
142656,48.469,-120.06,2014-07-17,t
142660,48.474,-120.086,2014-07-17,t
142661,48.474,-120.086,2014-07-17,t
142662,48.474,-120.086,2014-07-17,t
163380,40.484,-122.787,2014-07-17,t
166617,43.125,-118.139,2014-07-17,t
166620,43.129,-118.151,2014-07-17,t
166652,43.166,-118.252,2014-07-17,t
166670,43.184,-118.19,2014-07-17,t
166797,43.267,-118.335,2014-07-17,t
166826,43.281,-118.036,2014-07-17,t
166827,43.281,-118.036,2014-07-17,t
166839,43.285,-118.044,2014-07-17,t
166892,43.347,-118.254,2014-07-17,t
166893,43.347,-118.254,2014-07-17,t
166894,43.347,-118.254,2014-07-17,t
166924,43.399,-118.409,2014-07-17,t
166978,43.442,-118.412,2014-07-17,t
166979,43.442,-118.412,2014-07-17,t
166980,43.442,-118.412,2014-07-17,t
167010,43.462,-118.399,2014-07-17,t
167011,43.462,-118.399,2014-07-17,t
167012,43.462,-118.399,2014-07-17,t
167042,43.483,-118.389,2014-07-17,t
167043,43.483,-118.389,2014-07-17,t
167044,43.483,-118.389,2014-07-17,t
167065,43.494,-118.378,2014-07-17,t
167066,43.494,-118.378,2014-07-17,t
167100,43.581,-118.359,2014-07-17,t
167101,43.581,-118.359,2014-07-17,t
167124,43.61,-118.352,2014-07-17,t
167288,44.01,-115.92,2014-07-17,t
167289,44.01,-115.92,2014-07-17,t
167290,44.01,-115.92,2014-07-17,t
167296,44.015,-115.906,2014-07-17,t
167308,44.02,-115.925,2014-07-17,t
167309,44.023,-115.879,2014-07-17,t
167310,44.023,-115.879,2014-07-17,t
167743,44.483,-120.355,2014-07-17,t
167757,44.496,-120.381,2014-07-17,t
167758,44.496,-120.381,2014-07-17,t
167769,44.507,-120.383,2014-07-17,t
167770,44.507,-120.383,2014-07-17,t
167806,44.537,-121.604,2014-07-17,t
167807,44.537,-121.604,2014-07-17,t
167808,44.537,-121.604,2014-07-17,t
167810,44.538,-121.607,2014-07-17,t
167849,44.569,-121.602,2014-07-17,t
167850,44.569,-121.602,2014-07-17,t
167914,44.636,-121.736,2014-07-17,t
167915,44.636,-121.736,2014-07-17,t
167916,44.638,-121.722,2014-07-17,t
167917,44.638,-121.722,2014-07-17,t
167918,44.638,-121.722,2014-07-17,t
167942,44.647,-121.722,2014-07-17,t
167943,44.647,-121.722,2014-07-17,t
167970,44.698,-117.685,2014-07-17,t
167971,44.698,-117.685,2014-07-17,t
167972,44.7,-117.693,2014-07-17,t
167973,44.7,-117.693,2014-07-17,t
168217,44.934,-119.538,2014-07-17,t
168218,44.934,-119.538,2014-07-17,t
168234,44.947,-121.204,2014-07-17,t
168235,44.947,-121.204,2014-07-17,t
168236,44.947,-121.204,2014-07-17,t
168243,44.955,-121.184,2014-07-17,t
168244,44.955,-121.184,2014-07-17,t
168246,44.957,-121.167,2014-07-17,t
168247,44.957,-121.167,2014-07-17,t
168251,44.961,-119.55,2014-07-17,t
168252,44.967,-121.175,2014-07-17,t
168253,44.967,-121.175,2014-07-17,t
168257,44.968,-121.175,2014-07-17,t
168271,44.978,-121.164,2014-07-17,t
168272,44.978,-121.164,2014-07-17,t
168273,44.978,-121.164,2014-07-17,t
168274,44.979,-121.153,2014-07-17,t
168275,44.979,-121.153,2014-07-17,t
168315,45.043,-121.16,2014-07-17,t
168316,45.043,-121.16,2014-07-17,t
168317,45.043,-121.16,2014-07-17,t
168325,45.052,-121.162,2014-07-17,t
168326,45.052,-121.162,2014-07-17,t
168327,45.052,-121.162,2014-07-17,t
170232,47.659,-120.77,2014-07-17,t
170233,47.659,-120.77,2014-07-17,t
170238,47.662,-120.784,2014-07-17,t
170239,47.662,-120.784,2014-07-17,t
170240,47.662,-120.784,2014-07-17,t
170247,47.665,-120.797,2014-07-17,t
170278,47.679,-120.777,2014-07-17,t
170279,47.679,-120.777,2014-07-17,t
170280,47.679,-120.777,2014-07-17,t
170281,47.68,-120.777,2014-07-17,t
170282,47.68,-120.777,2014-07-17,t
170283,47.68,-120.777,2014-07-17,t
170285,47.682,-120.76,2014-07-17,t
170286,47.682,-120.76,2014-07-17,t
170287,47.682,-120.76,2014-07-17,t
170310,47.694,-120.81,2014-07-17,t
170785,48.151,-119.991,2014-07-17,t
170786,48.151,-119.991,2014-07-17,t
170787,48.151,-119.991,2014-07-17,t
170798,48.16,-119.966,2014-07-17,t
170799,48.16,-119.966,2014-07-17,t
170806,48.162,-119.959,2014-07-17,t
170807,48.162,-119.959,2014-07-17,t
170814,48.166,-119.978,2014-07-17,t
170815,48.166,-119.978,2014-07-17,t
170816,48.166,-119.978,2014-07-17,t
170832,48.177,-119.98,2014-07-17,t
170833,48.178,-119.97,2014-07-17,t
170834,48.178,-119.97,2014-07-17,t
170835,48.178,-119.97,2014-07-17,t
170836,48.179,-120.018,2014-07-17,t
170837,48.179,-120.018,2014-07-17,t
170841,48.181,-119.997,2014-07-17,t
170842,48.181,-119.997,2014-07-17,t
170853,48.19,-120.138,2014-07-17,t
170854,48.19,-120.138,2014-07-17,t
170855,48.19,-120.138,2014-07-17,t
170856,48.192,-120.121,2014-07-17,t
170863,48.193,-120.076,2014-07-17,t
170864,48.193,-120.076,2014-07-17,t
170865,48.193,-120.076,2014-07-17,t
170874,48.195,-119.993,2014-07-17,t
170875,48.195,-119.993,2014-07-17,t
170876,48.195,-119.993,2014-07-17,t
170879,48.197,-120.16,2014-07-17,t
170880,48.197,-120.16,2014-07-17,t
170881,48.197,-120.16,2014-07-17,t
170892,48.202,-120.073,2014-07-17,t
170893,48.202,-120.073,2014-07-17,t
170894,48.202,-120.073,2014-07-17,t
170907,48.204,-120.03,2014-07-17,t
170908,48.204,-120.03,2014-07-17,t
170909,48.204,-120.03,2014-07-17,t
170976,48.231,-120.159,2014-07-17,t
170977,48.231,-120.159,2014-07-17,t
170986,48.235,-120.146,2014-07-17,t
170987,48.235,-120.146,2014-07-17,t
171299,48.396,-120.003,2014-07-17,t
171300,48.396,-120.003,2014-07-17,t
171304,48.405,-120.009,2014-07-17,t
171305,48.406,-120.008,2014-07-17,t
171365,48.446,-120.016,2014-07-17,t
171366,48.446,-120.016,2014-07-17,t
171367,48.446,-120.016,2014-07-17,t
171377,48.448,-120.042,2014-07-17,t
171399,48.458,-120.05,2014-07-17,t
171400,48.458,-120.05,2014-07-17,t
171401,48.458,-120.05,2014-07-17,t
171410,48.465,-120.089,2014-07-17,t
171411,48.465,-120.089,2014-07-17,t
171412,48.465,-120.089,2014-07-17,t
171418,48.47,-120.05,2014-07-17,t
171419,48.47,-120.05,2014-07-17,t
171422,48.476,-120.1,2014-07-17,t
171423,48.476,-120.1,2014-07-17,t
171424,48.476,-120.1,2014-07-17,t
195757,43.379,-118.079,2014-07-17,t
195786,43.409,-118.413,2014-07-17,t
195787,43.409,-118.413,2014-07-17,t
195788,43.409,-118.413,2014-07-17,t
195820,43.441,-118.41,2014-07-17,t
195845,43.469,-118.396,2014-07-17,t
195846,43.469,-118.396,2014-07-17,t
195865,43.482,-118.376,2014-07-17,t
195931,43.591,-118.384,2014-07-17,t
195932,43.591,-118.384,2014-07-17,t
196133,44.012,-115.9,2014-07-17,t
196134,44.012,-115.9,2014-07-17,t
196135,44.012,-115.9,2014-07-17,t
196141,44.019,-115.925,2014-07-17,t
196142,44.019,-115.925,2014-07-17,t
196664,44.502,-120.376,2014-07-17,t
196665,44.502,-120.376,2014-07-17,t
196666,44.502,-120.376,2014-07-17,t
196691,44.528,-120.353,2014-07-17,t
196692,44.528,-120.353,2014-07-17,t
196693,44.528,-120.353,2014-07-17,t
196694,44.529,-120.385,2014-07-17,t
196695,44.529,-120.385,2014-07-17,t
196725,44.551,-121.613,2014-07-17,t
196734,44.563,-121.602,2014-07-17,t
196735,44.563,-121.602,2014-07-17,t
196736,44.563,-121.602,2014-07-17,t
196747,44.571,-121.587,2014-07-17,t
196748,44.571,-121.587,2014-07-17,t
196754,44.574,-121.581,2014-07-17,t
196755,44.574,-121.581,2014-07-17,t
196756,44.574,-121.581,2014-07-17,t
196808,44.633,-121.695,2014-07-17,t
196810,44.634,-121.753,2014-07-17,t
196811,44.634,-121.753,2014-07-17,t
196819,44.635,-121.699,2014-07-17,t
196820,44.635,-121.699,2014-07-17,t
196821,44.635,-121.699,2014-07-17,t
196888,44.721,-117.714,2014-07-17,t
196891,44.724,-117.723,2014-07-17,t
196892,44.724,-117.723,2014-07-17,t
196894,44.728,-117.725,2014-07-17,t
196895,44.728,-117.725,2014-07-17,t
197135,44.927,-121.723,2014-07-17,t
197141,44.929,-121.753,2014-07-17,t
197142,44.929,-121.753,2014-07-17,t
197143,44.929,-121.753,2014-07-17,t
197164,44.943,-119.53,2014-07-17,t
197165,44.943,-119.53,2014-07-17,t
197166,44.943,-119.53,2014-07-17,t
197170,44.947,-119.56,2014-07-17,t
197171,44.947,-119.52,2014-07-17,t
197172,44.947,-119.52,2014-07-17,t
197196,44.958,-121.177,2014-07-17,t
197197,44.958,-121.177,2014-07-17,t
197213,44.969,-121.162,2014-07-17,t
197214,44.969,-121.162,2014-07-17,t
197215,44.969,-121.162,2014-07-17,t
197223,44.976,-121.186,2014-07-17,t
197224,44.976,-121.186,2014-07-17,t
197229,44.986,-121.179,2014-07-17,t
197230,44.986,-121.179,2014-07-17,t
197231,44.986,-121.179,2014-07-17,t
199125,47.674,-120.765,2014-07-17,t
199126,47.674,-120.765,2014-07-17,t
199141,47.68,-120.749,2014-07-17,t
199147,47.681,-120.79,2014-07-17,t
199148,47.681,-120.79,2014-07-17,t
199149,47.681,-120.79,2014-07-17,t
199153,47.684,-120.744,2014-07-17,t
199154,47.684,-120.744,2014-07-17,t
199155,47.684,-120.744,2014-07-17,t
199178,47.691,-120.816,2014-07-17,t
199179,47.691,-120.816,2014-07-17,t
199189,47.695,-120.813,2014-07-17,t
199190,47.695,-120.813,2014-07-17,t
199191,47.695,-120.813,2014-07-17,t
199648,48.156,-120.011,2014-07-17,t
199649,48.156,-120.011,2014-07-17,t
199650,48.156,-119.961,2014-07-17,t
199651,48.156,-119.961,2014-07-17,t
199652,48.156,-119.961,2014-07-17,t
199653,48.162,-120.002,2014-07-17,t
199654,48.162,-120.002,2014-07-17,t
199655,48.162,-120.002,2014-07-17,t
199662,48.176,-119.969,2014-07-17,t
199666,48.177,-120.041,2014-07-17,t
199667,48.177,-120.041,2014-07-17,t
199668,48.177,-119.964,2014-07-17,t
199669,48.177,-119.964,2014-07-17,t
199670,48.177,-119.964,2014-07-17,t
199673,48.178,-120.04,2014-07-17,t
199674,48.178,-120.04,2014-07-17,t
199675,48.178,-120.04,2014-07-17,t
199693,48.191,-120.121,2014-07-17,t
199694,48.191,-120.121,2014-07-17,t
199695,48.191,-120.12,2014-07-17,t
199697,48.197,-120.074,2014-07-17,t
199698,48.197,-120.074,2014-07-17,t
199699,48.197,-120.074,2014-07-17,t
199700,48.197,-119.975,2014-07-17,t
199701,48.197,-119.975,2014-07-17,t
199702,48.197,-119.975,2014-07-17,t
199704,48.198,-120.046,2014-07-17,t
199705,48.198,-120.046,2014-07-17,t
199706,48.198,-120.046,2014-07-17,t
199721,48.202,-120.159,2014-07-17,t
199722,48.202,-120.159,2014-07-17,t
199723,48.202,-120.024,2014-07-17,t
199724,48.202,-120.024,2014-07-17,t
199739,48.206,-120.158,2014-07-17,t
199740,48.206,-120.158,2014-07-17,t
199741,48.206,-120.158,2014-07-17,t
199742,48.207,-120.161,2014-07-17,t
199743,48.207,-120.161,2014-07-17,t
199744,48.207,-120.161,2014-07-17,t
199780,48.218,-120.054,2014-07-17,t
199781,48.218,-120.054,2014-07-17,t
199782,48.218,-120.054,2014-07-17,t
199783,48.219,-120.146,2014-07-17,t
199784,48.219,-120.146,2014-07-17,t
199785,48.219,-120.146,2014-07-17,t
199799,48.222,-120.137,2014-07-17,t
199809,48.227,-120.166,2014-07-17,t
199818,48.231,-120.155,2014-07-17,t
200184,48.387,-119.978,2014-07-17,t
200194,48.401,-120.033,2014-07-17,t
200195,48.401,-120.033,2014-07-17,t
200196,48.401,-120.033,2014-07-17,t
200216,48.414,-120.073,2014-07-17,t
200217,48.414,-120.073,2014-07-17,t
200218,48.414,-120.032,2014-07-17,t
200219,48.414,-120.032,2014-07-17,t
200220,48.414,-120.008,2014-07-17,t
200221,48.414,-120.008,2014-07-17,t
200222,48.414,-120.008,2014-07-17,t
200238,48.421,-119.989,2014-07-17,t
200246,48.425,-120.027,2014-07-17,t
200247,48.425,-120.027,2014-07-17,t
200248,48.425,-120.027,2014-07-17,t
200258,48.431,-120.061,2014-07-17,t
200259,48.431,-120.061,2014-07-17,t
200260,48.431,-120.061,2014-07-17,t
200265,48.433,-120.045,2014-07-17,t
200266,48.434,-120.072,2014-07-17,t
200267,48.434,-120.072,2014-07-17,t
200268,48.434,-120.072,2014-07-17,t
200282,48.444,-120.039,2014-07-17,t
200283,48.444,-120.039,2014-07-17,t
200297,48.447,-120.039,2014-07-17,t
200298,48.447,-120.039,2014-07-17,t
200299,48.447,-120.039,2014-07-17,t
200311,48.454,-120.043,2014-07-17,t
200312,48.454,-120.043,2014-07-17,t
200313,48.454,-120.043,2014-07-17,t
200322,48.459,-120.051,2014-07-17,t
200331,48.462,-120.062,2014-07-17,t
200332,48.462,-120.062,2014-07-17,t
200333,48.462,-120.062,2014-07-17,t
200337,48.469,-120.095,2014-07-17,t
200338,48.469,-120.095,2014-07-17,t
200339,48.469,-120.095,2014-07-17,t
200341,48.476,-120.044,2014-07-17,t
200342,48.476,-120.044,2014-07-17,t
200343,48.476,-120.044,2014-07-17,t
200344,48.478,-120.057,2014-07-17,t
200345,48.478,-120.057,2014-07-17,t
200346,48.478,-120.057,2014-07-17,t
200347,48.479,-120.097,2014-07-17,t
200348,48.48,-120.073,2014-07-17,t
200349,48.48,-120.073,2014-07-17,t
224408,43.14,-118.277,2014-07-17,t
224409,43.14,-118.277,2014-07-17,t
224410,43.14,-118.277,2014-07-17,t
224412,43.142,-118.262,2014-07-17,t
224413,43.142,-118.262,2014-07-17,t
224414,43.142,-118.262,2014-07-17,t
224422,43.153,-118.249,2014-07-17,t
224423,43.153,-118.249,2014-07-17,t
224424,43.153,-118.249,2014-07-17,t
224447,43.175,-118.244,2014-07-17,t
224454,43.193,-118.2,2014-07-17,t
224455,43.193,-118.2,2014-07-17,t
224456,43.193,-118.2,2014-07-17,t
224461,43.196,-118.216,2014-07-17,t
224510,43.247,-118.007,2014-07-17,t
224511,43.247,-118.007,2014-07-17,t
224521,43.253,-118.001,2014-07-17,t
224522,43.253,-118.001,2014-07-17,t
224602,43.291,-118.062,2014-07-17,t
224603,43.291,-118.062,2014-07-17,t
224611,43.293,-118.039,2014-07-17,t
224612,43.293,-118.039,2014-07-17,t
224685,43.401,-118.384,2014-07-17,t
224734,43.432,-118.411,2014-07-17,t
224736,43.44,-118.41,2014-07-17,t
224737,43.44,-118.41,2014-07-17,t
224832,43.586,-118.352,2014-07-17,t
224833,43.586,-118.352,2014-07-17,t
224845,43.593,-118.36,2014-07-17,t
224846,43.593,-118.36,2014-07-17,t
224855,43.6,-118.36,2014-07-17,t
225073,44.01,-115.871,2014-07-17,t
225095,44.025,-115.863,2014-07-17,t
225096,44.025,-115.863,2014-07-17,t
225097,44.025,-115.863,2014-07-17,t
225098,44.028,-115.884,2014-07-17,t
225099,44.028,-115.884,2014-07-17,t
225587,44.488,-120.356,2014-07-17,t
225588,44.489,-120.365,2014-07-17,t
225589,44.489,-120.365,2014-07-17,t
225590,44.489,-120.365,2014-07-17,t
225591,44.492,-120.374,2014-07-17,t
225592,44.492,-120.374,2014-07-17,t
225593,44.493,-120.379,2014-07-17,t
225594,44.493,-120.379,2014-07-17,t
225595,44.493,-120.379,2014-07-17,t
225603,44.498,-120.364,2014-07-17,t
225604,44.498,-120.364,2014-07-17,t
225621,44.507,-120.369,2014-07-17,t
225622,44.507,-120.369,2014-07-17,t
225623,44.507,-120.369,2014-07-17,t
225653,44.524,-120.387,2014-07-17,t
225654,44.524,-120.387,2014-07-17,t
225664,44.528,-120.36,2014-07-17,t
225668,44.529,-120.346,2014-07-17,t
225669,44.529,-120.346,2014-07-17,t
225670,44.529,-120.346,2014-07-17,t
225689,44.546,-121.601,2014-07-17,t
225690,44.546,-121.601,2014-07-17,t
225691,44.546,-121.601,2014-07-17,t
225692,44.547,-121.613,2014-07-17,t
225693,44.547,-121.613,2014-07-17,t
225776,44.634,-121.682,2014-07-17,t
225777,44.634,-121.682,2014-07-17,t
225778,44.634,-121.682,2014-07-17,t
225783,44.637,-121.719,2014-07-17,t
225784,44.637,-121.719,2014-07-17,t
225807,44.649,-121.712,2014-07-17,t
225808,44.649,-121.712,2014-07-17,t
225809,44.649,-121.712,2014-07-17,t
225857,44.726,-117.712,2014-07-17,t
225863,44.732,-117.732,2014-07-17,t
225864,44.732,-117.732,2014-07-17,t
226018,44.933,-119.552,2014-07-17,t
226019,44.933,-119.552,2014-07-17,t
226023,44.935,-119.53,2014-07-17,t
226024,44.935,-119.53,2014-07-17,t
226035,44.944,-119.561,2014-07-17,t
226036,44.944,-119.561,2014-07-17,t
226051,44.949,-119.547,2014-07-17,t
226052,44.949,-119.547,2014-07-17,t
226053,44.949,-119.547,2014-07-17,t
226061,44.966,-121.188,2014-07-17,t
226062,44.966,-121.188,2014-07-17,t
226063,44.966,-121.188,2014-07-17,t
226071,44.977,-121.177,2014-07-17,t
226072,44.977,-121.177,2014-07-17,t
226073,44.977,-121.177,2014-07-17,t
227895,47.66,-120.77,2014-07-17,t
227926,47.67,-120.78,2014-07-17,t
227927,47.67,-120.78,2014-07-17,t
227928,47.67,-120.78,2014-07-17,t
227984,47.69,-120.782,2014-07-17,t
227985,47.69,-120.782,2014-07-17,t
227986,47.69,-120.782,2014-07-17,t
227999,47.694,-120.808,2014-07-17,t
228000,47.694,-120.808,2014-07-17,t
228001,47.694,-120.808,2014-07-17,t
228002,47.694,-120.751,2014-07-17,t
228003,47.694,-120.751,2014-07-17,t
228004,47.694,-120.751,2014-07-17,t
228012,47.697,-120.799,2014-07-17,t
228016,47.701,-120.765,2014-07-17,t
228017,47.701,-120.765,2014-07-17,t
228018,47.701,-120.765,2014-07-17,t
228031,47.709,-120.788,2014-07-17,t
228032,47.709,-120.788,2014-07-17,t
228033,47.709,-120.788,2014-07-17,t
228038,47.711,-120.801,2014-07-17,t
228039,47.711,-120.801,2014-07-17,t
228045,47.716,-120.8,2014-07-17,t
228046,47.716,-120.8,2014-07-17,t
228047,47.716,-120.8,2014-07-17,t
228485,48.147,-120.001,2014-07-17,t
228486,48.147,-120.001,2014-07-17,t
228487,48.147,-119.986,2014-07-17,t
228488,48.147,-119.986,2014-07-17,t
228504,48.151,-119.957,2014-07-17,t
228505,48.151,-119.957,2014-07-17,t
228525,48.16,-119.982,2014-07-17,t
228526,48.16,-119.982,2014-07-17,t
228536,48.164,-120.015,2014-07-17,t
228537,48.164,-120.015,2014-07-17,t
228538,48.164,-120.015,2014-07-17,t
228539,48.164,-119.958,2014-07-17,t
228540,48.164,-119.958,2014-07-17,t
228541,48.165,-119.958,2014-07-17,t
228543,48.167,-119.972,2014-07-17,t
228544,48.167,-119.972,2014-07-17,t
228545,48.167,-119.972,2014-07-17,t
228549,48.171,-119.999,2014-07-17,t
228550,48.171,-119.999,2014-07-17,t
228551,48.171,-119.999,2014-07-17,t
228553,48.175,-119.981,2014-07-17,t
228554,48.175,-119.981,2014-07-17,t
228555,48.175,-119.981,2014-07-17,t
228556,48.176,-120.032,2014-07-17,t
228557,48.176,-120.032,2014-07-17,t
228558,48.176,-119.987,2014-07-17,t
228559,48.176,-119.987,2014-07-17,t
228560,48.176,-119.987,2014-07-17,t
228561,48.176,-119.973,2014-07-17,t
228562,48.176,-119.973,2014-07-17,t
228566,48.178,-119.982,2014-07-17,t
228567,48.178,-119.982,2014-07-17,t
228568,48.178,-119.982,2014-07-17,t
228582,48.184,-120.079,2014-07-17,t
228583,48.184,-120.079,2014-07-17,t
228584,48.184,-120.079,2014-07-17,t
228652,48.209,-120.144,2014-07-17,t
228653,48.209,-120.144,2014-07-17,t
228654,48.209,-120.144,2014-07-17,t
228661,48.214,-120.163,2014-07-17,t
228662,48.214,-120.163,2014-07-17,t
228739,48.23,-120.155,2014-07-17,t
228749,48.233,-120.148,2014-07-17,t
228750,48.233,-120.148,2014-07-17,t
228751,48.233,-120.148,2014-07-17,t
228762,48.236,-120.167,2014-07-17,t
228763,48.236,-120.167,2014-07-17,t
229076,48.408,-120.005,2014-07-17,t
229077,48.408,-120.005,2014-07-17,t
229078,48.409,-120.037,2014-07-17,t
229079,48.409,-120.037,2014-07-17,t
229080,48.409,-120.037,2014-07-17,t
229081,48.409,-119.985,2014-07-17,t
229110,48.425,-120.077,2014-07-17,t
229123,48.436,-120.085,2014-07-17,t
229124,48.436,-120.085,2014-07-17,t
229125,48.436,-120.085,2014-07-17,t
229129,48.443,-120.068,2014-07-17,t
229130,48.443,-120.068,2014-07-17,t
229131,48.443,-120.068,2014-07-17,t
229132,48.443,-120.055,2014-07-17,t
229133,48.443,-120.055,2014-07-17,t
229134,48.443,-120.055,2014-07-17,t
229153,48.456,-120.036,2014-07-17,t
229154,48.456,-120.036,2014-07-17,t
229155,48.456,-120.036,2014-07-17,t
229171,48.475,-120.032,2014-07-17,t
229172,48.475,-120.032,2014-07-17,t
229173,48.475,-120.032,2014-07-17,t
229177,48.478,-120.097,2014-07-17,t
229178,48.478,-120.097,2014-07-17,t
229179,48.479,-120.092,2014-07-17,t
229180,48.479,-120.092,2014-07-17,t
229184,48.483,-120.083,2014-07-17,t
229185,48.483,-120.083,2014-07-17,t
